place_id,loc_lat,loc_lon,point_number
2378,55.663699,37.972483,1
2378,55.657733,37.982041,2
2378,55.651741,37.97766,3
2379,55.689775,37.813354,0
2379,55.692157,37.813824,1
2379,55.693123,37.823953,2
2379,55.689772,37.815993,3
2380,55.931756,37.552887,0
2380,55.943886,37.552554,1
2380,55.949762,37.566708,2
2380,55.932781,37.561902,3
2381,55.613471,37.540681,0
2381,55.619415,37.537327,1
2381,55.626929,37.547811,2
2381,55.61382,37.542381,3
2382,55.901313,37.763337,0
2382,55.913195,37.764388,1
2382,55.908763,37.767491,2
2382,55.896257,37.767005,3
2383,55.780396,37.561357,0
2383,55.790572,37.558392,1
2383,55.797651,37.569206,2
2383,55.787717,37.567331,3
2384,55.538662,37.899518,0
2384,55.55457,37.902074,1
2384,55.552033,37.910125,2
2384,55.538269,37.908068,3
2385,55.799205,37.707444,0
2385,55.811016,37.702729,1
2385,55.806775,37.709123,2
2385,55.797941,37.715026,3
2386,55.788747,37.846025,0
2386,55.794209,37.850682,1
2386,55.797683,37.856596,2
2386,55.784746,37.854715,3
2387,55.51434,37.732907,0
2387,55.52158,37.73415,1
2387,55.517521,37.744643,2
2387,55.510509,37.73982,3
2388,55.891961,37.975533,0
2388,55.900677,37.978752,1
2388,55.906683,37.989387,2
2388,55.894062,37.984993,3
2389,55.855002,37.902948,0
2389,55.866857,37.903583,1
2389,55.866254,37.910482,2
2389,55.851761,37.91821,3
2390,55.599253,37.854385,0
2390,55.609663,37.853246,1
2390,55.612915,37.863554,2
2390,55.593113,37.861215,3
2391,55.550418,37.590155,0
2391,55.558563,37.584058,1
2391,55.559119,37.601904,2
2391,55.553341,37.598135,3
2392,55.975356,37.757144,0
2392,55.988266,37.757707,1
2392,55.990976,37.765045,2
2392,55.982399,37.766215,3
2393,55.889187,37.743782,0
2393,55.899789,37.741538,1
2393,55.902297,37.744703,2
2393,55.890785,37.747299,3
2394,55.579053,37.855622,0
2394,55.588709,37.856838,1
2394,55.581647,37.861801,2
2394,55.574025,37.864685,3
2395,55.801554,37.934296,0
2395,55.808392,37.935593,1
2395,55.811776,37.945573,2
2395,55.797773,37.942546,3
2396,55.978606,37.801627,0
2396,55.990831,37.794256,1
2396,55.982765,37.813103,2
2396,55.980459,37.804049,3
2397,55.963241,37.744231,0
2397,55.96985,37.736418,1
2397,55.975496,37.747672,2
2397,55.960991,37.749438,3
2398,55.912032,37.878706,0
2398,55.924367,37.875401,1
2398,55.919142,37.882272,2
2398,55.913143,37.888577,3
2399,55.814626,37.819602,0
2399,55.822416,37.827682,1
2399,55.825452,37.827939,2
2399,55.814389,37.835643,3
2400,55.837331,37.513934,0
2400,55.846424,37.511066,1
2400,55.8533,37.527723,2
2400,55.836342,37.524099,3
2401,55.628763,37.743889,0
2401,55.637835,37.753468,1
2401,55.644081,37.755129,2
2401,55.631457,37.763368,3
2402,55.851513,37.659008,0
2402,55.860893,37.667192,1
2402,55.854978,37.676936,2
2402,55.851468,37.674899,3
2403,55.668277,37.796168,0
2403,55.671005,37.79664,1
2403,55.670478,37.806859,2
2403,55.667102,37.8011,3
2404,55.54734,37.974779,0
2404,55.561307,37.976017,1
2404,55.556608,37.981036,2
2404,55.545022,37.981698,3
2405,55.690748,37.601319,0
2405,55.7025,37.603915,1
2405,55.697758,37.615488,2
2405,55.693245,37.608563,3
2406,55.762442,37.806963,0
2406,55.777613,37.807916,1
2406,55.772527,37.816219,2
2406,55.762734,37.816839,3
2407,55.716821,37.711877,0
2407,55.731318,37.711224,1
2407,55.735567,37.720708,2
2407,55.723872,37.720886,3
2408,55.591752,37.757491,0
2408,55.609864,37.764316,1
2408,55.605391,37.765301,2
2408,55.598509,37.768155,3
2409,55.809072,37.607219,0
2409,55.809703,37.603574,1
2409,55.813979,37.617537,2
2409,55.802278,37.616351,3
2410,55.957497,37.819306,0
2410,55.974459,37.812845,1
2410,55.973059,37.826818,2
2410,55.959716,37.824527,3
2411,55.899697,37.601432,0
2411,55.911362,37.605555,1
2411,55.908403,37.614996,2
2411,55.89324,37.614954,3
2412,55.606603,37.803498,0
2412,55.622054,37.804833,1
2412,55.616445,37.812953,2
2412,55.607669,37.806045,3
2413,55.909003,37.721227,0
2413,55.920139,37.723773,1
2413,55.921546,37.725195,2
2413,55.908605,37.728354,3
2414,55.546198,37.813098,0
2414,55.561823,37.815664,1
2414,55.56132,37.828788,2
2414,55.551333,37.820923,3
2415,55.711963,37.80853,0
2415,55.71764,37.803224,1
2415,55.721984,37.814683,2
2415,55.715339,37.812992,3
2416,55.625152,37.679387,0
2416,55.634727,37.679246,1
2416,55.632342,37.688279,2
2416,55.626398,37.694742,3
2417,55.952217,37.894934,0
2417,55.964717,37.889134,1
2417,55.963673,37.903501,2
2417,55.94796,37.902974,3
2418,55.619086,37.585019,0
2418,55.627094,37.57671,1
2418,55.628649,37.595974,2
2418,55.616346,37.591149,3
2419,55.752806,37.588387,0
2419,55.763084,37.580971,1
2419,55.760814,37.595858,2
2419,55.747479,37.598507,3
2420,55.732037,37.793819,0
2420,55.739667,37.79576,1
2420,55.736542,37.800804,2
2420,55.732405,37.799806,3
2421,55.717264,37.657095,0
2421,55.721714,37.658353,1
2421,55.723592,37.668919,2
2421,55.715556,37.668674,3
2422,55.882365,37.725587,0
2422,55.892476,37.729144,1
2422,55.891916,37.734894,2
2422,55.879613,37.736166,3
2423,55.684499,37.783919,0
2423,55.694388,37.786058,1
2423,55.696545,37.793852,2
2423,55.685347,37.794669,3
2424,55.634355,37.50424,0
2424,55.642906,37.511334,1
2424,55.64661,37.520187,2
2424,55.637326,37.519771,3
2425,55.685232,37.910784,0
2425,55.703091,37.915396,1
2425,55.703888,37.918694,2
2425,55.687311,37.924935,3
2426,55.659541,37.946316,0
2426,55.662096,37.948098,1
2426,55.667899,37.956206,2
2426,55.658843,37.958064,3
2427,55.648744,37.923338,0
2427,55.65645,37.923462,1
2427,55.65157,37.933554,2
2427,55.640766,37.931628,3
2428,55.564436,37.642403,0
2428,55.575369,37.635938,1
2428,55.574016,37.649372,2
2428,55.559822,37.647441,3
2429,55.571386,37.812536,0
2429,55.578732,37.807448,1
2429,55.573131,37.815913,2
2429,55.569125,37.824465,3
2430,55.962985,37.585625,0
2430,55.963471,37.587764,1
2430,55.967318,37.599247,2
2430,55.954382,37.597403,3
2431,55.930107,37.641745,0
2431,55.945336,37.643824,1
2431,55.942092,37.654184,2
2431,55.934943,37.651527,3
2432,55.646011,37.919164,0
2432,55.648033,37.913494,1
2432,55.649198,37.931803,2
2432,55.643055,37.932306,3
2433,55.625496,37.602642,0
2433,55.630475,37.605514,1
2433,55.635769,37.618183,2
2433,55.621199,37.613631,3
2434,55.83432,37.90295,0
2434,55.838534,37.904374,1
2434,55.842083,37.911474,2
2434,55.830163,37.91437,3
2435,55.893238,37.654865,0
2435,55.90645,37.659473,1
2435,55.897016,37.670538,2
2435,55.888113,37.667056,3
2436,55.944944,37.779602,0
2436,55.956889,37.779671,1
2436,55.954814,37.785049,2
2436,55.937769,37.788256,3
2437,55.737255,37.836931,0
2437,55.744925,37.836665,1
2437,55.748514,37.847047,2
2437,55.739657,37.846286,3
2438,55.676678,37.666682,0
2438,55.690551,37.672009,1
2438,55.684067,37.675004,2
2438,55.675378,37.674284,3
2439,55.591894,37.609035,0
2439,55.598341,37.603086,1
2439,55.593013,37.61915,2
2439,55.589372,37.615604,3
2440,55.718599,37.612172,0
2440,55.732629,37.612957,1
2440,55.727836,37.621547,2
2440,55.714076,37.619324,3
2441,55.84815,37.956446,0
2441,55.862781,37.950551,1
2441,55.863848,37.964158,2
2441,55.84979,37.967334,3
2442,55.674838,37.668199,0
2442,55.686642,37.67629,1
2442,55.684681,37.678983,2
2442,55.675188,37.683597,3
2443,55.876425,37.632691,0
2443,55.893263,37.630982,1
2443,55.888635,37.641357,2
2443,55.884306,37.638627,3
2444,55.614325,37.9808,0
2444,55.629381,37.976381,1
2444,55.628766,37.989225,2
2444,55.623517,37.991615,3
2445,55.528979,37.851604,0
2445,55.532411,37.842481,1
2445,55.53473,37.856844,2
2445,55.522339,37.862074,3
2446,55.707611,37.724583,0
2446,55.714595,37.728801,1
2446,55.719027,37.740035,2
2446,55.701155,37.731265,3
2447,55.63164,37.611804,0
2447,55.641782,37.615739,1
2447,55.641309,37.620358,2
2447,55.628539,37.627236,3
2448,55.729836,37.955167,0
2448,55.736891,37.949837,1
2448,55.737816,37.965199,2
2448,55.727685,37.962993,3
2449,55.512824,37.790374,0
2449,55.519494,37.784666,1
2449,55.517073,37.801308,2
2449,55.515942,37.801152,3
2450,55.732586,37.842288,0
2450,55.738948,37.837864,1
2450,55.742122,37.852426,2
2450,55.727901,37.847444,3
2451,55.613125,37.981108,0
2451,55.61701,37.981256,1
2451,55.620966,37.985809,2
2451,55.607183,37.991755,3
2452,55.610105,37.560132,0
2452,55.614712,37.563539,1
2452,55.618962,37.576452,2
2452,55.605046,37.569657,3
2453,55.60473,37.71554,0
2453,55.619949,37.708056,1
2453,55.618477,37.72068,2
2453,55.605352,37.720053,3
2454,55.926778,37.650227,0
2454,55.933596,37.648359,1
2454,55.937073,37.663841,2
2454,55.920064,37.665054,3
2455,55.563357,37.563461,0
2455,55.573071,37.566336,1
2455,55.571983,37.570821,2
2455,55.567757,37.573948,3
2456,55.788084,37.72069,0
2456,55.797417,37.71809,1
2456,55.803069,37.724415,2
2456,55.792887,37.72618,3
2457,55.728712,37.857255,0
2457,55.738105,37.854096,1
2457,55.738855,37.862678,2
2457,55.725606,37.860002,3
2458,55.834898,37.773745,0
2458,55.848834,37.773594,1
2458,55.850912,37.782221,2
2458,55.836604,37.785157,3
2459,55.717705,37.952839,0
2459,55.731976,37.94805,1
2459,55.727786,37.956991,2
2459,55.716704,37.960841,3
2460,55.922911,37.655549,0
2460,55.932421,37.657521,1
2460,55.93608,37.659617,2
2460,55.92389,37.662724,3
2461,55.570806,37.749509,0
2461,55.585929,37.746054,1
2461,55.578223,37.753496,2
2461,55.575327,37.75951,3
2462,55.936257,37.961832,0
2462,55.947378,37.960856,1
2462,55.943889,37.968695,2
2462,55.937617,37.96752,3
2463,55.797532,37.545036,0
2463,55.803776,37.545593,1
2463,55.80184,37.560394,2
2463,55.793759,37.553688,3
2464,55.50209,37.886564,0
2464,55.517439,37.890413,1
2464,55.51739,37.902164,2
2464,55.510201,37.903994,3
2465,55.840232,37.90759,0
2465,55.853492,37.911457,1
2465,55.851019,37.914379,2
2465,55.845498,37.912962,3
2466,55.769235,37.885771,0
2466,55.776772,37.881998,1
2466,55.783053,37.893727,2
2466,55.763703,37.895078,3
2467,55.695285,37.768706,0
2467,55.703514,37.770831,1
2467,55.709565,37.779971,2
2467,55.69199,37.777682,3
2468,55.805846,37.830656,0
2468,55.822195,37.83524,1
2468,55.821933,37.843514,2
2468,55.81241,37.842139,3
2469,55.6734,37.558393,0
2469,55.680261,37.563958,1
2469,55.678794,37.574473,2
2469,55.678027,37.573109,3
2470,55.858864,37.66787,0
2470,55.86601,37.668429,1
2470,55.867034,37.677561,2
2470,55.852515,37.676968,3
2471,55.557032,37.661606,0
2471,55.562192,37.665645,1
2471,55.563427,37.672092,2
2471,55.561733,37.678402,3
2472,55.602882,37.580021,0
2472,55.606278,37.58168,1
2472,55.611214,37.588586,2
2472,55.596867,37.593577,3
2473,55.856918,37.907683,0
2473,55.869637,37.910059,1
2473,55.868652,37.916113,2
2473,55.859884,37.913162,3
2474,55.671564,37.960298,0
2474,55.68076,37.96681,1
2474,55.68101,37.974869,2
2474,55.670383,37.976489,3
2475,55.605088,37.744916,0
2475,55.614945,37.738126,1
2475,55.62233,37.747589,2
2475,55.60393,37.748828,3
2476,55.914016,37.906494,0
2476,55.924315,37.912004,1
2476,55.922051,37.920676,2
2476,55.910927,37.91526,3
2477,55.548235,37.695268,0
2477,55.555595,37.689684,1
2477,55.563946,37.705881,2
2477,55.545905,37.70256,3
2478,55.917539,37.937527,0
2478,55.925548,37.935463,1
2478,55.931388,37.949266,2
2478,55.915568,37.945134,3
2479,55.837426,37.592162,0
2479,55.849669,37.587978,1
2479,55.846024,37.601875,2
2479,55.841985,37.596949,3
2480,55.693076,37.719057,0
2480,55.706872,37.716992,1
2480,55.70131,37.73384,2
2480,55.693915,37.731606,3
2481,55.772892,37.944709,0
2481,55.781788,37.93482,1
2481,55.789232,37.946664,2
2481,55.776241,37.951195,3
2482,55.702398,37.585525,0
2482,55.714131,37.588068,1
2482,55.708319,37.597201,2
2482,55.70051,37.597815,3
2483,55.708663,37.916667,0
2483,55.710741,37.920809,1
2483,55.716819,37.926766,2
2483,55.702811,37.931091,3
2484,55.873688,37.784589,0
2484,55.88211,37.789662,1
2484,55.883543,37.792702,2
2484,55.873611,37.800982,3
2485,55.747978,37.686732,0
2485,55.754238,37.682595,1
2485,55.753149,37.698394,2
2485,55.746774,37.691688,3
2486,55.754352,37.742874,0
2486,55.757604,37.747884,1
2486,55.762209,37.754292,2
2486,55.751311,37.749569,3
2487,55.855823,37.749436,0
2487,55.861231,37.749749,1
2487,55.859719,37.758054,2
2487,55.851424,37.754341,3
2488,55.605632,37.921419,0
2488,55.61422,37.918513,1
2488,55.614734,37.934085,2
2488,55.605845,37.936185,3
2489,55.802415,37.571352,0
2489,55.817372,37.573876,1
2489,55.813408,37.580707,2
2489,55.809939,37.58894,3
2490,55.932645,37.547897,0
2490,55.945761,37.545486,1
2490,55.941156,37.548763,2
2490,55.933216,37.550995,3
2491,55.676999,37.932308,0
2491,55.682373,37.933664,1
2491,55.685555,37.943584,2
2491,55.670113,37.940439,3
2492,55.91293,37.858537,0
2492,55.929782,37.855907,1
2492,55.930449,37.866826,2
2492,55.915843,37.866434,3
2493,55.665567,37.75432,0
2493,55.676708,37.760839,1
2493,55.684517,37.762677,2
2493,55.674149,37.76939,3
2494,55.760861,37.633407,0
2494,55.775658,37.631837,1
2494,55.773835,37.643231,2
2494,55.759328,37.644998,3
2495,55.635245,37.699882,0
2495,55.652009,37.695131,1
2495,55.644566,37.712642,2
2495,55.636485,37.71171,3
2496,55.635368,37.571109,0
2496,55.645811,37.570009,1
2496,55.637956,37.580005,2
2496,55.637472,37.586009,3
2497,55.710907,37.634319,0
2497,55.725763,37.635205,1
2497,55.721137,37.639357,2
2497,55.714129,37.643228,3
2498,55.547256,37.567712,0
2498,55.553164,37.571222,1
2498,55.548304,37.582026,2
2498,55.548145,37.573791,3
2499,55.563703,37.766537,0
2499,55.567045,37.763288,1
2499,55.57492,37.777337,2
2499,55.566163,37.773401,3
2500,55.60434,37.707387,0
2500,55.612549,37.711389,1
2500,55.615359,37.718895,2
2500,55.602055,37.716727,3
2501,55.791134,37.566171,0
2501,55.799047,37.572386,1
2501,55.796039,37.58048,2
2501,55.792715,37.577894,3
2502,55.909348,37.880656,0
2502,55.925453,37.884096,1
2502,55.924229,37.890839,2
2502,55.908913,37.891191,3
2503,55.892991,37.780764,0
2503,55.910489,37.774812,1
2503,55.909202,37.790742,2
2503,55.899332,37.791217,3
2504,55.899149,37.913113,0
2504,55.908887,37.917402,1
2504,55.90372,37.919321,2
2504,55.898562,37.920976,3
2505,55.903537,37.911081,0
2505,55.918456,37.903798,1
2505,55.916925,37.920515,2
2505,55.907589,37.914116,3
2506,55.69825,37.587057,0
2506,55.713036,37.586548,1
2506,55.716266,37.596957,2
2506,55.699584,37.597711,3
2507,55.898278,37.553614,0
2507,55.900991,37.548893,1
2507,55.90336,37.558269,2
2507,55.897763,37.56414,3
2508,55.975082,37.603122,0
2508,55.983682,37.608262,1
2508,55.979942,37.612801,2
2508,55.979295,37.618469,3
2509,55.74973,37.695681,0
2509,55.766867,37.697861,1
2509,55.765467,37.705991,2
2509,55.74891,37.709375,3
2510,55.942025,37.522909,0
2510,55.945418,37.521915,1
2510,55.943697,37.528687,2
2510,55.935631,37.534228,3
2511,55.839899,37.805282,0
2511,55.846943,37.808108,1
2511,55.845917,37.821345,2
2511,55.838463,37.814869,3
2512,55.723399,37.663861,0
2512,55.734263,37.659366,1
2512,55.732047,37.676614,2
2512,55.72627,37.67771,3
2513,55.766479,37.771495,0
2513,55.777016,37.773176,1
2513,55.780445,37.781989,2
2513,55.772126,37.778603,3
2514,55.885528,37.959914,0
2514,55.890934,37.953225,1
2514,55.897786,37.966193,2
2514,55.883686,37.968234,3
2515,55.921879,37.889415,0
2515,55.927706,37.892155,1
2515,55.934186,37.903739,2
2515,55.924888,37.8994,3
2516,55.897131,37.879848,0
2516,55.905143,37.881225,1
2516,55.904197,37.896295,2
2516,55.889815,37.894296,3
2517,55.58045,37.94116,0
2517,55.591737,37.948395,1
2517,55.593013,37.956506,2
2517,55.589177,37.949848,3
2518,55.709607,37.657826,0
2518,55.712534,37.658852,1
2518,55.719996,37.673188,2
2518,55.706865,37.67588,3
2519,55.581339,37.725973,0
2519,55.591421,37.728072,1
2519,55.586943,37.741382,2
2519,55.576897,37.734997,3
2520,55.891406,37.85328,0
2520,55.904152,37.852946,1
2520,55.908056,37.856344,2
2520,55.890802,37.860329,3
2521,55.5572,37.794241,0
2521,55.567241,37.790745,1
2521,55.569272,37.80397,2
2521,55.557462,37.80149,3
2522,55.546025,37.949999,0
2522,55.559376,37.947502,1
2522,55.550084,37.959132,2
2522,55.545043,37.96378,3
2523,55.936669,37.650408,0
2523,55.946859,37.649197,1
2523,55.942312,37.658892,2
2523,55.936566,37.663525,3
2524,55.734172,37.669156,0
2524,55.744801,37.662872,1
2524,55.7504,37.673968,2
2524,55.732599,37.672226,3
2525,55.70523,37.562933,0
2525,55.718919,37.559249,1
2525,55.712776,37.574613,2
2525,55.709474,37.570826,3
2526,55.730776,37.538917,0
2526,55.741631,37.539088,1
2526,55.742801,37.548223,2
2526,55.725873,37.552966,3
2527,55.670546,37.668896,0
2527,55.683699,37.667813,1
2527,55.682079,37.678818,2
2527,55.669843,37.683335,3
2528,55.646023,37.582774,0
2528,55.654937,37.591436,1
2528,55.656177,37.599001,2
2528,55.648986,37.601808,3
2529,55.808401,37.87149,0
2529,55.816468,37.873961,1
2529,55.817423,37.877019,2
2529,55.809519,37.880066,3
2530,55.92458,37.770417,0
2530,55.934584,37.763084,1
2530,55.930141,37.770753,2
2530,55.917893,37.771593,3
2531,55.978552,37.853591,0
2531,55.989105,37.854347,1
2531,55.989057,37.865963,2
2531,55.972387,37.866099,3
2532,55.669815,37.746307,0
2532,55.673475,37.747849,1
2532,55.681546,37.758641,2
2532,55.6696,37.762498,3
2533,55.857923,37.742026,0
2533,55.86934,37.741332,1
2533,55.874831,37.756301,2
2533,55.863359,37.754736,3
2534,55.513794,37.954567,0
2534,55.520359,37.959577,1
2534,55.521669,37.962701,2
2534,55.516222,37.970439,3
2535,55.689814,37.834019,0
2535,55.692641,37.833228,1
2535,55.700831,37.844005,2
2535,55.687743,37.846527,3
2536,55.831789,37.703382,0
2536,55.844916,37.703403,1
2536,55.841676,37.71597,2
2536,55.834911,37.717782,3
2537,55.725237,37.573294,0
2537,55.735869,37.577019,1
2537,55.739706,37.583601,2
2537,55.733652,37.583087,3
2538,55.639038,37.539223,0
2538,55.649473,37.545258,1
2538,55.650472,37.54898,2
2538,55.636049,37.554992,3
2539,55.626914,37.730473,0
2539,55.631312,37.726555,1
2539,55.635314,37.73307,2
2539,55.620873,37.735581,3
2540,55.615648,37.697896,0
2540,55.620626,37.702074,1
2540,55.627834,37.705404,2
2540,55.618801,37.706182,3
2541,55.538282,37.930554,0
2541,55.547001,37.928152,1
2541,55.552217,37.935538,2
2541,55.537419,37.936776,3
2542,55.84099,37.933993,0
2542,55.850047,37.929792,1
2542,55.84613,37.944922,2
2542,55.842876,37.936217,3
2543,55.788929,37.715833,0
2543,55.799022,37.715169,1
2543,55.798912,37.72107,2
2543,55.797185,37.721911,3
2544,55.586081,37.540348,0
2544,55.594633,37.535139,1
2544,55.595658,37.548321,2
2544,55.589398,37.547034,3
2545,55.853302,37.793155,0
2545,55.868797,37.786302,1
2545,55.861899,37.798382,2
2545,55.856816,37.804271,3
2546,55.803465,37.939457,0
2546,55.815738,37.941667,1
2546,55.808796,37.952419,2
2546,55.803738,37.949341,3
2547,55.637388,37.544157,0
2547,55.64322,37.544025,1
2547,55.643523,37.55842,2
2547,55.636819,37.555854,3
2548,55.689452,37.5261,0
2548,55.690173,37.523671,1
2548,55.693749,37.541694,2
2548,55.689469,37.53665,3
2549,55.889173,37.506544,0
2549,55.900344,37.51255,1
2549,55.901812,37.522521,2
2549,55.894911,37.518864,3
2550,55.733105,37.890179,0
2550,55.740602,37.888235,1
2550,55.745517,37.899065,2
2550,55.72877,37.894044,3
2551,55.9311,37.876288,0
2551,55.940935,37.872091,1
2551,55.932112,37.891727,2
2551,55.927503,37.890244,3
2552,55.851469,37.657481,0
2552,55.852995,37.659998,1
2552,55.85875,37.669102,2
2552,55.845074,37.668116,3
2553,55.708132,37.922219,0
2553,55.725332,37.928716,1
2553,55.72006,37.93367,2
2553,55.706201,37.931665,3
2554,55.969874,37.897665,0
2554,55.973635,37.901615,1
2554,55.97416,37.906506,2
2554,55.971395,37.907325,3
2555,55.613051,37.651058,0
2555,55.631153,37.650007,1
2555,55.629751,37.663215,2
2555,55.611495,37.658086,3
2556,55.692923,37.516115,0
2556,55.705669,37.50918,1
2556,55.712318,37.525106,2
2556,55.700049,37.521577,3
2557,55.728112,37.851411,0
2557,55.733284,37.849811,1
2557,55.729274,37.867258,2
2557,55.725451,37.860522,3
2558,55.946555,37.723211,0
2558,55.954767,37.727302,1
2558,55.950785,37.734079,2
2558,55.943028,37.737376,3
2559,55.768738,37.547801,0
2559,55.78015,37.552271,1
2559,55.776371,37.565732,2
2559,55.762766,37.561673,3
2560,55.876162,37.887677,0
2560,55.884626,37.885443,1
2560,55.888335,37.892982,2
2560,55.872885,37.894931,3
2561,55.835475,37.771769,0
2561,55.848377,37.765034,1
2561,55.851664,37.776034,2
2561,55.83253,37.777546,3
2562,55.656458,37.894802,0
2562,55.665209,37.901146,1
2562,55.670001,37.907661,2
2562,55.661623,37.907438,3
2563,55.981559,37.650366,0
2563,55.993799,37.655238,1
2563,55.991208,37.667526,2
2563,55.986379,37.659223,3
2564,55.657957,37.601229,0
2564,55.663743,37.606988,1
2564,55.666963,37.618946,2
2564,55.657719,37.611742,3
2565,55.933219,37.660229,0
2565,55.940756,37.655598,1
2565,55.941745,37.663094,2
2565,55.927781,37.668678,3
2566,55.551952,37.708992,0
2566,55.560696,37.715896,1
2566,55.561794,37.7181,2
2566,55.545605,37.719581,3
2567,55.953945,37.964445,0
2567,55.965536,37.965131,1
2567,55.962527,37.973711,2
2567,55.948433,37.96804,3
2568,55.908138,37.60817,0
2568,55.91877,37.603599,1
2568,55.911241,37.614769,2
2568,55.905111,37.614826,3
2569,55.937003,37.538187,0
2569,55.947806,37.534829,1
2569,55.949578,37.542761,2
2569,55.945691,37.544683,3
2570,55.798496,37.681397,0
2570,55.818127,37.672383,1
2570,55.811234,37.682552,2
2570,55.803886,37.687617,3
2571,55.974463,37.828727,0
2571,55.985837,37.8272,1
2571,55.983693,37.843784,2
2571,55.974277,37.836086,3
2572,55.523293,37.809961,0
2572,55.539931,37.804414,1
2572,55.535765,37.817679,2
2572,55.526535,37.815421,3
2573,55.680098,37.761729,0
2573,55.687188,37.76292,1
2573,55.686268,37.766998,2
2573,55.679758,37.772356,3
2574,55.753554,37.597033,0
2574,55.762601,37.602831,1
2574,55.765173,37.605662,2
2574,55.750723,37.607859,3
2575,55.936789,37.961102,0
2575,55.946868,37.964372,1
2575,55.945069,37.968278,2
2575,55.931205,37.975682,3
2576,55.716486,37.75949,0
2576,55.722764,37.760951,1
2576,55.72263,37.768418,2
2576,55.713898,37.774039,3
2577,55.522201,37.700024,0
2577,55.535139,37.699177,1
2577,55.537308,37.713104,2
2577,55.526835,37.713279,3
2578,55.889049,37.82239,0
2578,55.895813,37.820343,1
2578,55.894628,37.833102,2
2578,55.885282,37.830435,3
2579,55.922429,37.74901,0
2579,55.931203,37.755672,1
2579,55.926638,37.764214,2
2579,55.921175,37.759752,3
2580,55.79802,37.577626,0
2580,55.811125,37.586532,1
2580,55.809401,37.59109,2
2580,55.797457,37.593177,3
2581,55.730642,37.787827,0
2581,55.738649,37.789778,1
2581,55.736795,37.801838,2
2581,55.731538,37.801466,3
2582,55.93768,37.616087,0
2582,55.947711,37.619399,1
2582,55.945491,37.624593,2
2582,55.940071,37.625699,3
2583,55.735584,37.927773,0
2583,55.751715,37.925429,1
2583,55.748868,37.941832,2
2583,55.737783,37.939073,3
2584,55.88709,37.699199,0
2584,55.894247,37.69341,1
2584,55.893383,37.70819,2
2584,55.886511,37.706164,3
2585,55.960053,37.891564,0
2585,55.972631,37.887034,1
2585,55.978243,37.895791,2
2585,55.962212,37.896505,3
2586,55.779431,37.614549,0
2586,55.782598,37.611104,1
2586,55.784535,37.627128,2
2586,55.773045,37.62444,3
2587,55.712832,37.826778,0
2587,55.718373,37.829001,1
2587,55.722309,37.839004,2
2587,55.710262,37.834689,3
2588,55.539902,37.952894,0
2588,55.555915,37.947843,1
2588,55.555961,37.964572,2
2588,55.544829,37.958122,3
2589,55.540125,37.849869,0
2589,55.541911,37.857487,1
2589,55.547806,37.863583,2
2589,55.531319,37.867262,3
2590,55.764962,37.730305,0
2590,55.769617,37.725706,1
2590,55.774758,37.736152,2
2590,55.759719,37.736968,3
2591,55.937579,37.749457,0
2591,55.947795,37.746357,1
2591,55.94516,37.757764,2
2591,55.936694,37.757682,3
2592,55.527688,37.634995,0
2592,55.54605,37.641399,1
2592,55.544229,37.647446,2
2592,55.535926,37.646905,3
2593,55.849246,37.784812,0
2593,55.867547,37.789346,1
2593,55.862113,37.798231,2
2593,55.856796,37.801905,3
2594,55.865162,37.500682,0
2594,55.874604,37.501176,1
2594,55.871841,37.519464,2
2594,55.864143,37.512145,3
2595,55.533049,37.518943,0
2595,55.5369,37.517003,1
2595,55.537312,37.528428,2
2595,55.531576,37.525116,3
2596,55.823234,37.832958,0
2596,55.83337,37.831097,1
2596,55.83303,37.843608,2
2596,55.821955,37.838993,3
2597,55.7646,37.625688,0
2597,55.779179,37.626056,1
2597,55.777847,37.636206,2
2597,55.764444,37.635062,3
2598,55.856323,37.501847,0
2598,55.875202,37.507162,1
2598,55.866987,37.519093,2
2598,55.865319,37.516414,3
2599,55.802032,37.648999,0
2599,55.807716,37.658148,1
2599,55.814375,37.660303,2
2599,55.805947,37.662153,3
2600,55.918825,37.867876,0
2600,55.924094,37.864149,1
2600,55.921467,37.872035,2
2600,55.913055,37.87856,3
2601,55.751765,37.719758,0
2601,55.760238,37.726014,1
2601,55.758767,37.728578,2
2601,55.751643,37.731507,3
2602,55.644547,37.594056,0
2602,55.651401,37.594211,1
2602,55.650306,37.599069,2
2602,55.645176,37.605165,3
2603,55.701108,37.801857,0
2603,55.718584,37.800018,1
2603,55.712831,37.814228,2
2603,55.70786,37.817727,3
2604,55.657029,37.85084,0
2604,55.667963,37.855732,1
2604,55.670805,37.869505,2
2604,55.658834,37.862777,3
2605,55.563925,37.537709,0
2605,55.580469,37.545453,1
2605,55.583155,37.550785,2
2605,55.572682,37.550916,3
2606,55.900922,37.566945,0
2606,55.910331,37.570514,1
2606,55.90568,37.576796,2
2606,55.896482,37.574262,3
2607,55.675943,37.86226,0
2607,55.68923,37.867248,1
2607,55.686106,37.8745,2
2607,55.68171,37.87091,3
2608,55.873179,37.783972,0
2608,55.882825,37.777538,1
2608,55.885805,37.792833,2
2608,55.870966,37.784429,3
2609,55.949031,37.928308,0
2609,55.951618,37.928418,1
2609,55.949906,37.935782,2
2609,55.943392,37.936799,3
2610,55.681882,37.652745,0
2610,55.68517,37.654467,1
2610,55.688088,37.661874,2
2610,55.682077,37.661149,3
2611,55.67275,37.579912,0
